"Query_sequence","Most_common_class.level.assignment","Class.level_assignment","Most_common_order.level.assignment","Order.level_assignment","Most_common_family.level.assignment","Family.level_assignment","Taxon_assignment","Likelihood_weight","otu","Extraction_ID","Tree_ID","site_ID"
"EUSF1527_ITS1F_C03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.667688, 0.178178, 0.138622","OTU152","EUSF1527","S4T4","S4"
"EUSF1528_ITS1F_D03_cleaned.ab1","Sordariomycetes","Sordariomycetes","Sordariales","Sordariales","Chaetomiaceae","Chaetomiaceae","Chaetomium_elatum","1","OTU262","EUSF1528","S4T4","S4"
"EUSF1529_ITS1F_E03_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1529","S4T4","S4"
"EUSF1530_ITS1F_F03_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_lobulata","0.995639","OTU131","EUSF1530","S4T4","S4"
"EUSF1531_ITS1F_G03_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999902","OTU161","EUSF1531","S4T4","S4"
"EUSF1532_ITS1F_H03_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_lobulata","0.995639","OTU131","EUSF1532","S4T4","S4"
"EUSF1533_ITS1F_A04_cleaned.ab1","Dothideomycetes","Dothideomycetes","Pleosporales","Pleosporales","Sporormiaceae","Sporormiaceae","Westerdykella_cylindrica,Preussia_minima","0.198046, 0.145861, 0.111028, 0.108654, 0.106554, 0.076839, 0.074317, 0.072795, 0.053130, 0.040882","OTU74","EUSF1533","S4T5","S4"
"EUSF1534_ITS1F_B04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF1534","S5T1","S5"
"EUSF1535_ITS1F_C04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_ligniaria","0.998077","OTU204","EUSF1535","S5T1","S5"
"EUSF1536_ITS1F_D04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.524397, 0.260797, 0.196232","OTU208","EUSF1536","S5T1","S5"
"EUSF1537_ITS1F_E04_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1537","S5T1","S5"
"EUSF1538_ITS1F_F04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF1538","S5T1","S5"
"EUSF1539_ITS1F_G04_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_freii","0.630299, 0.354916","OTU125","EUSF1539","S5T1","S5"
"EUSF1540_ITS1F_H04_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Apiosporaceae","Apiosporaceae","Apiospora_setosa,Apiospora_bambusae,Apiospora_tintinnabula,Arthrinium_sacchari,Arthrinium_arundinis","0.970542","OTU205","EUSF1540","S5T1","S5"
"EUSF1541_ITS1F_A05_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_viridicatum,Penicillium_freii","0.895740, 0.069317","OTU44","EUSF1541","S5T1","S5"
"EUSF1542_ITS1F_B05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU188","EUSF1542","S5T1","S5"
"EUSF1543_ITS1F_C05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Apiosporaceae","Apiosporaceae","Apiospora_setosa,Apiospora_bambusae,Apiospora_tintinnabula,Arthrinium_sacchari,Arthrinium_arundinis","0.970542","OTU205","EUSF1543","S5T1","S5"
"EUSF1544_ITS1F_D05_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_proteana,Peziza_lobulata","0.997484","OTU73","EUSF1544","S5T1","S5"
"EUSF1545_ITS1F_E05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Apiosporaceae","Apiosporaceae","Apiospora_setosa,Apiospora_bambusae,Apiospora_tintinnabula,Arthrinium_sacchari,Arthrinium_arundinis","0.970542","OTU205","EUSF1545","S5T1","S5"
"EUSF1546_ITS1F_F05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU188","EUSF1546","S5T1","S5"
"EUSF1547_ITS1F_G05_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_viridicatum,Penicillium_freii","0.895740, 0.069317","OTU44","EUSF1547","S5T1","S5"
"EUSF1548_ITS1F_H05_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.524397, 0.260797, 0.196232","OTU208","EUSF1548","S5T2","S5"
"EUSF1549_ITS1F_A06_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_ligniaria","0.998068","OTU242","EUSF1549","S5T2","S5"
"EUSF1590_ITS1F_B06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1590","S5T2","S5"
"EUSF1591_ITS1F_C06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae,Davidiellaceae","Cladosporium_cladosporioides,Cladosporium_allicinum,Cladosporium_sphaerospermum,Davidiellaceae_sp_AN1","0.309907, 0.251591, 0.244743, 0.110530, 0.083229","OTU234","EUSF1591","S5T2","S5"
"EUSF1592_ITS1F_D06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1592","S5T2","S5"
"EUSF1593_ITS1F_E06_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea","0.516640, 0.250339, 0.230659","OTU207","EUSF1593","S5T2","S5"
"EUSF1594_ITS1F_F06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1594","S5T2","S5"
"EUSF1595_ITS1F_G06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Mycosphaerellaceae","Mycosphaerellaceae","Ramularia_endophylla,Zymoseptoria_tritici","0.443956, 0.343666, 0.206628","OTU109","EUSF1595","S5T2","S5"
"EUSF1596_ITS1F_H06_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Mycosphaerellaceae","Mycosphaerellaceae","Ramularia_endophylla","1","OTU189","EUSF1596","S5T2","S5"
"EUSF1597_ITS1F_A07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1597","S5T2","S5"
"EUSF1598_ITS1F_B07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999876","OTU178","EUSF1598","S5T2","S5"
"EUSF1599_ITS1F_C07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Mycosphaerellaceae","Mycosphaerellaceae","Ramularia_endophylla","1","OTU189","EUSF1599","S5T2","S5"
"EUSF1600_ITS1F_D07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1600","S5T2","S5"
"EUSF1601_ITS1F_E07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1601","S5T2","S5"
"EUSF1602_ITS1F_F07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Pleosporales","Pleosporales","Pleosporaceae","Pleosporaceae","Pleospora_herbarum","0.461306, 0.269708, 0.268986","OTU227","EUSF1602","S5T2","S5"
"EUSF1603_ITS1F_G07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977272","OTU45","EUSF1603","S5T2","S5"
"EUSF1604_ITS1F_H07_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1604","S5T2","S5"
"EUSF1605_ITS1F_A08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1605","S5T2","S5"
"EUSF1606_ITS1F_B08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1606","S5T2","S5"
"EUSF1607_ITS1F_C08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1607","S5T2","S5"
"EUSF1608_ITS1F_D08_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pyronemataceae","Pyronemataceae","Geopyxis_carbonaria","0.938603, 0.061317","OTU23","EUSF1608","S5T3","S5"
"EUSF1609_ITS1F_E08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1609","S5T3","S5"
"EUSF1611_ITS1F_G08_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_lobulata","0.995639","OTU131","EUSF1611","S5T3","S5"
"EUSF1613_ITS1F_A09_cleaned.ab1","Dothideomycetes","Dothideomycetes","unclassified","unclassified,Capnodiales","unclassified","unclassified,Neodevriesiaceae","Tripospermum_myrti,Dothideomycetes_sp_TRN152,Dothideomycetes_sp_TRN153,Dothideomycetes_sp_TRN142,Neodevriesia_strelitziae","0.166658, 0.161447, 0.157897, 0.157894, 0.157892, 0.061935, 0.057787, 0.045657","OTU42","EUSF1613","S5T3","S5"
"EUSF1614_ITS1F_B09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Apiosporaceae","Apiosporaceae","Apiospora_setosa,Apiospora_bambusae,Apiospora_tintinnabula,Arthrinium_sacchari,Arthrinium_arundinis","0.970542","OTU205","EUSF1614","S5T3","S5"
"EUSF1615_ITS1F_C09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1615","S5T3","S5"
"EUSF1616_ITS1F_D09_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_lobulata","0.995639","OTU131","EUSF1616","S5T3","S5"
"EUSF1617_ITS1F_E09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Pleosporales","Pleosporales","Pleosporaceae","Pleosporaceae","Pleospora_herbarum","0.461306, 0.269708, 0.268986","OTU227","EUSF1617","S5T3","S5"
"EUSF1618_ITS1F_F09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Coniochaetales","Coniochaetales","Coniochaetaceae","Coniochaetaceae","Coniochaeta_ligniaria","0.998077","OTU204","EUSF1618","S5T3","S5"
"EUSF1619_ITS1F_G09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Sordariales","Sordariales","Chaetomiaceae","Chaetomiaceae","Chaetomium_elatum","1","OTU27","EUSF1619","S5T3","S5"
"EUSF1620_ITS1F_H09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1620","S5T3","S5"
"EUSF1621_ITS1F_A10_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Geniculisynnema_termiticola,Nemania_serpens","0.380061, 0.308055, 0.282385","OTU31","EUSF1621","S5T4","S5"
"EUSF1622_ITS1F_B10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1622","S5T4","S5"
"EUSF1623_ITS1F_C10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1623","S5T4","S5"
"EUSF1624_ITS1F_D10_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Apiosporaceae","Apiosporaceae","Apiospora_setosa,Apiospora_bambusae,Apiospora_tintinnabula,Arthrinium_sacchari,Arthrinium_arundinis","0.975417","OTU13","EUSF1624","S5T4","S5"
"EUSF1625_ITS1F_E10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Mycosphaerellaceae","Mycosphaerellaceae","Ramularia_endophylla,Zymoseptoria_tritici","0.443956, 0.343666, 0.206628","OTU109","EUSF1625","S5T4","S5"
"EUSF1626_ITS1F_F10_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Apiosporaceae","Apiosporaceae","Apiospora_setosa,Apiospora_bambusae,Apiospora_tintinnabula,Arthrinium_sacchari,Arthrinium_arundinis","0.978979","OTU154","EUSF1626","S5T4","S5"
"EUSF1627_ITS1F_G10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977272","OTU45","EUSF1627","S5T4","S5"
"EUSF1628_ITS1F_H10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1628","S5T4","S5"
"EUSF1629_ITS1F_A11_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1629","S5T4","S5"
"EUSF1631_ITS1F_C11_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Mycosphaerellaceae","Mycosphaerellaceae","Ramularia_endophylla,Zymoseptoria_tritici","0.443956, 0.343666, 0.206628","OTU109","EUSF1631","S5T5","S5"
"EUSF1632_ITS1F_D11_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.976969","OTU196","EUSF1632","S6T1","S6"
"EUSF1633_ITS1F_E11_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_lobulata","0.995873","OTU213","EUSF1633","S6T1","S6"
"EUSF1678_ITS1F_F11_cleaned.ab1","Dothideomycetes","Dothideomycetes","Pleosporales","Pleosporales","Pleosporaceae","Pleosporaceae","Pleospora_herbarum","0.990633","OTU38","EUSF1678","S6T1","S6"
"EUSF1679_ITS1F_G11_cleaned.ab1","Dothideomycetes","Dothideomycetes","Pleosporales","Pleosporales","Pleosporaceae","Pleosporaceae","Pleospora_herbarum","0.990651","OTU55","EUSF1679","S6T1","S6"
"EUSF1680_ITS1F_H11_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977664","OTU10","EUSF1680","S6T1","S6"
"EUSF1681_ITS1F_A12_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977272","OTU45","EUSF1681","S6T2","S6"
"EUSF1682_ITS1F_B12_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1682","S6T2","S6"
"EUSF1683_ITS1F_C12_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1683","S6T2","S6"
"EUSF1684_ITS1F_D12_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_cladosporioides","0.999895","OTU11","EUSF1684","S6T2","S6"
"EUSF1685_ITS1F_E12_cleaned.ab1","Dothideomycetes","Dothideomycetes","Pleosporales","Pleosporales","Pleosporaceae","Pleosporaceae","Pleospora_herbarum","0.990633","OTU38","EUSF1685","S6T2","S6"
"EUSF1686_ITS1F_F12_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Daldinia_concentrica","0.482535, 0.116269, 0.091704, 0.076545, 0.074394, 0.072711, 0.065245","OTU102","EUSF1686","S6T2","S6"
"EUSF1687_ITS1F_G12_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Rosellinia_subiculata","1","OTU0","EUSF1687","S6T2","S6"
"EUSF1688_ITS1F_C08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977664","OTU10","EUSF1688","S6T3","S6"
"EUSF1689_ITS1F_D08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae,Davidiellaceae","Cladosporium_cladosporioides,Cladosporium_allicinum,Cladosporium_sphaerospermum,Davidiellaceae_sp_AN1","0.999272","OTU247","EUSF1689","S6T3","S6"
"EUSF1690_ITS1F_E08_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Rosellinia_subiculata","1","OTU52","EUSF1690","S6T3","S6"
"EUSF1691_ITS1F_F08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977664","OTU10","EUSF1691","S6T3","S6"
"EUSF1692_ITS1F_G08_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977272","OTU45","EUSF1692","S6T3","S6"
"EUSF1694_ITS1F_A09_cleaned.ab1","Leotiomycetes","Leotiomycetes","Helotiales","Helotiales","unclassified","unclassified","Cyclaneusma_minus","0.996333","OTU137","EUSF1694","S6T3","S6"
"EUSF1695_ITS1F_B09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Pleosporales","Pleosporales","Pleosporaceae","Pleosporaceae","Pleospora_herbarum","0.980613","OTU159","EUSF1695","S6T4","S6"
"EUSF1696_ITS1F_C09_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae,Davidiellaceae","Cladosporium_cladosporioides,Cladosporium_allicinum,Cladosporium_sphaerospermum,Davidiellaceae_sp_AN1","0.999623","OTU49","EUSF1696","S6T4","S6"
"EUSF1697_ITS1F_D09_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU67","EUSF1697","S6T4","S6"
"EUSF1698_ITS1F_E09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Hypocreales","Hypocreales","unclassified","unclassified","Sarocladium_strictum,Acremonium_breve","0.924954, 0.028217","OTU220","EUSF1698","S6T4","S6"
"EUSF1699_ITS1F_F09_cleaned.ab1","Dothideomycetes","Dothideomycetes","unclassified","unclassified,Capnodiales","unclassified","unclassified,Neodevriesiaceae","Tripospermum_myrti,Dothideomycetes_sp_TRN152,Dothideomycetes_sp_TRN153,Dothideomycetes_sp_TRN142,Neodevriesia_strelitziae","0.212399, 0.172317, 0.165292, 0.165286, 0.165285, 0.039235, 0.035394","OTU61","EUSF1699","S6T5","S6"
"EUSF1700_ITS1F_G09_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_viridicatum,Penicillium_freii","0.999998","OTU51","EUSF1700","S6T5","S6"
"EUSF1701_ITS1F_H09_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea,Geniculisynnema_termiticola,Nemania_serpens","0.524397, 0.260797, 0.196232","OTU208","EUSF1701","S6T5","S6"
"EUSF1702_ITS1F_A10_cleaned.ab1","Pezizomycetes","Pezizomycetes","Pezizales","Pezizales","Pezizaceae","Pezizaceae","Peziza_praetervisa,Peziza_lobulata","0.334300, 0.332948, 0.332751","OTU145","EUSF1702","S6T5","S6"
"EUSF1703_ITS1F_B10_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Nemania_aenea","0.566718, 0.224757, 0.206006","OTU224","EUSF1703","S6T5","S6"
"EUSF1704_ITS1F_C10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Cladosporiaceae","Cladosporiaceae","Cladosporium_allicinum","0.694586, 0.153279, 0.148943","OTU217","EUSF1704","S6T5","S6"
"EUSF1705_ITS1F_D10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Botryosphaeriales","Botryosphaeriales","Botryosphaeriaceae","Botryosphaeriaceae","Neofusicoccum_kwambonambiense,Neofusicoccum_ribis","0.977664","OTU10","EUSF1705","S6T5","S6"
"EUSF1706_ITS1F_E10_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Mycosphaerellaceae","Mycosphaerellaceae","Pseudocercospora_fijiensis,Cercospora_beticola","0.363112, 0.298153, 0.162163, 0.149396","OTU86","EUSF1706","S3T2","S3"
"EUSF1711_ITS1F_B11_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1711","S5T4","S5"
"EUSF1712_ITS1F_C11_cleaned.ab1","Eurotiomycetes","Eurotiomycetes","Eurotiales","Eurotiales","Aspergillaceae","Aspergillaceae","Penicillium_glabrum","1","OTU181","EUSF1712","S5T4","S5"
"EUSF1713_ITS1F_D11_cleaned.ab1","Dothideomycetes","Dothideomycetes","Capnodiales","Capnodiales","Mycosphaerellaceae","Mycosphaerellaceae","Ramularia_endophylla","1","OTU82","EUSF1713","S3T5","S3"
"EUSF1714_ITS1F_E11_cleaned.ab1","Sordariomycetes","Sordariomycetes","Xylariales","Xylariales","Xylariaceae","Xylariaceae","Biscogniauxia_mediterranea","1","OTU39","EUSF1714","S4T1","S4"
